"Date","Open","High","Low","Close","Volume","Adj Close"
"2016-03-02",34.279999,36.509998,34.099998,36.490002,16943700,36.281631
"2016-03-01",34.07,34.75,33.34,34.459999,11581000,34.26322
"2016-02-29",34.57,34.59,33.580002,33.830002,10521700,33.63682
"2016-02-26",33.860001,34.810001,33.82,34.119999,11003000,33.925161
"2016-02-25",33.07,33.349998,31.969999,33.060001,10323200,32.871217
"2016-02-24",32.099998,33.040001,31.82,32.959999,10965300,32.771786
"2016-02-23",33.919998,34.610001,32.91,32.919998,9719600,32.732013
"2016-02-22",32.869999,34.700001,32.869999,34.450001,11544000,34.253279
"2016-02-19",33.150002,33.279999,32.09,32.869999,14644000,32.682299
"2016-02-18",34.48,34.509998,33.439999,33.700001,16898700,33.507562
"2016-02-17",33.299999,34.389999,33.029999,33.91,18316600,33.716361
"2016-02-16",33.490002,33.700001,32.549999,32.759998,12851700,32.572927
"2016-02-12",32.290001,33.349998,31.9,32.900002,14965400,32.712131
"2016-02-11",31.23,32.380001,31.049999,31.879999,20843100,31.697953
"2016-02-10",33.290001,34.380001,32.060001,32.34,16643400,31.906753
"2016-02-09",33.220001,34.16,32.700001,33.580002,20405400,33.130143
"2016-02-08",31.950001,34.5,31.68,34.43,21946200,33.968755
"2016-02-05",34.02,34.41,31.59,32.900002,46173200,32.459253
"2016-02-04",38.5,39,35.02,35.32,49188200,34.846831
"2016-02-03",37.59,38.73,35.59,38.630001,19847700,38.11249
"2016-02-02",37.610001,38.18,36.439999,36.59,15918800,36.099818
"2016-02-01",38.240002,38.98,37.610001,38.599998,12782800,38.082889
"2016-01-29",38.09,39.27,37.52,39.080002,18712600,38.556462
"2016-01-28",37.919998,39.43,37.080002,38.02,16876200,37.510661
"2016-01-27",34.919998,37.73,34.18,36.209999,22071800,35.724907
"2016-01-26",35.07,35.91,33.439999,35.349998,28696200,34.876428
"2016-01-25",36.799999,37.48,34.189999,34.200001,19646800,33.741836
"2016-01-22",38.209999,39.57,36.740002,37.669998,18558700,37.165347
"2016-01-21",34.869999,37.34,34.639999,36.91,19576200,36.415531
"2016-01-20",35.540001,35.610001,32.709999,34.75,31382700,34.284467
"2016-01-19",39.740002,39.889999,35.599998,36.400002,20838200,35.912365
"2016-01-15",39.34,40.450001,38.360001,39.360001,19118600,38.83271
"2016-01-14",39.209999,41.830002,38.66,41.25,18244800,40.697389
"2016-01-13",40.75,41.790001,38.869999,39,19016500,38.477532
"2016-01-12",41.869999,42.040001,39.130001,40.25,16782900,39.710786
"2016-01-11",43.32,43.619999,40.599998,41.119999,17258800,40.56913
"2016-01-08",44.18,44.59,42.869999,43.290001,9118800,42.710061
"2016-01-07",44.740002,45.619999,43.919998,44.060001,10844000,43.469746
"2016-01-06",46.099998,46.32,45.040001,45.349998,10995600,44.742462
"2016-01-05",46.669998,47.52,45.990002,47.400002,7012400,46.765002
"2016-01-04",46.41,47.77,46.080002,46.880001,8918000,46.251967
"2015-12-31",46.060001,47.200001,45.880001,46.689999,6681700,46.06451
"2015-12-30",46.939999,47.740002,46.540001,46.599998,6605100,45.975716
"2015-12-29",48.23,48.369999,47.200001,47.77,6285300,47.130044
"2015-12-28",47.610001,47.790001,46.939999,47.189999,8786600,46.557812
"2015-12-24",49.040001,49.209999,48.060001,48.59,3262100,47.939058
"2015-12-23",47.290001,49.07,47.27,49.029999,9806900,48.373162
"2015-12-22",45.18,46.560001,44.91,46.279999,10361500,45.660003
"2015-12-21",46.029999,46.150002,44.560001,45.099998,10873300,44.495811
"2015-12-18",47.049999,47.580002,45.759998,45.93,16525400,45.314694
"2015-12-17",49.369999,49.459999,46.919998,47.279999,12951100,46.646607
"2015-12-16",50.299999,50.84,49.119999,49.349998,11438900,48.688875
"2015-12-15",50.349998,51.060001,50.139999,50.560001,10737600,49.882668
"2015-12-14",47.580002,50.139999,47.400002,49.529999,14173900,48.866464
"2015-12-11",48.25,48.450001,46.810001,48.130001,14658400,47.485222
"2015-12-10",48.23,49.950001,48.009998,49.220001,11059900,48.56062
"2015-12-09",48.349998,49.740002,47.75,48.470001,9891000,47.820667
"2015-12-08",47.650002,49.150002,46.880001,48.299999,8723000,47.652942
"2015-12-07",49.73,50.290001,48.16,48.990002,11541400,48.333701
"2015-12-04",50.84,51.490002,50.16,51.189999,9393900,50.504226
"2015-12-03",52.810001,52.98,51.48,51.610001,10673000,50.918601
"2015-12-02",54.209999,54.57,52.18,52.549999,10649300,51.846007
"2015-12-01",54.459999,54.75,53.900002,54.610001,7704100,53.878411
"2015-11-30",53.509998,54.490002,53.349998,54.049999,8738300,53.325912
"2015-11-27",53.830002,54.09,53.25,53.48,2786000,52.763548
"2015-11-25",54.990002,55.080002,54.32,54.380001,5144100,53.651493
"2015-11-24",53.459999,55.610001,53.380001,55.32,8209400,54.578899
"2015-11-23",52.790001,53.77,52.470001,53.279999,5609900,52.566227
"2015-11-20",53.619999,54.049999,52.639999,52.93,5729300,52.220917
"2015-11-19",54.189999,54.470001,53.18,53.560001,6315700,52.842478
"2015-11-18",54.439999,55.07,53.439999,54.48,4918700,53.750152
"2015-11-17",54.150002,54.689999,53.450001,53.900002,6222900,53.177924
"2015-11-16",51.900002,54.439999,51.59,54.369999,8294200,53.641625
"2015-11-13",51.889999,52.110001,51.029999,51.830002,6390900,51.135655
"2015-11-12",52.450001,53.080002,51.799999,51.970001,7391100,51.273779
"2015-11-11",54.52,54.740002,53.330002,53.439999,6977700,52.724083
"2015-11-10",54.48,55.150002,54,54.650002,5186800,53.917876
"2015-11-09",55.630001,56.139999,54.389999,54.639999,5615200,53.908008
"2015-11-06",55.77,56.439999,55,55.77,6562200,55.022871
"2015-11-05",55.880001,57.240002,55.77,56.279999,7232800,55.526037
"2015-11-04",56.73,56.799999,55.470001,56.34,8720200,55.585235
"2015-11-03",55.299999,57.150002,55.16,56.73,9126400,55.970009
"2015-11-02",53,55.25,52.869999,54.939999,8140600,54.203988
"2015-10-30",53.93,54.169998,52.59,53.349998,7544600,52.635289
"2015-10-29",52.189999,54.549999,51.139999,53.619999,9326300,52.901672
"2015-10-28",51.75,53.669998,51.580002,53.34,9326000,52.625424
"2015-10-27",52.009998,52.130001,50.740002,51.689999,7990200,50.997527
"2015-10-26",54.560001,54.57,52.939999,52.950001,5565200,52.24065
"2015-10-23",54.299999,54.810001,53.650002,54.610001,5907200,53.878411
"2015-10-22",53.330002,54.759998,53.189999,54.580002,7372600,53.848814
"2015-10-21",53.41,53.82,52.900002,52.970001,6331400,52.260382
"2015-10-20",53.900002,54.25,53.189999,53.540001,8553600,52.822746
"2015-10-19",54.490002,54.779999,53.48,53.689999,7980700,52.970734
"2015-10-16",55.689999,55.950001,54.509998,55.23,7294500,54.490104
"2015-10-15",54.360001,55.279999,53.799999,55.23,7832400,54.490104
"2015-10-14",55.049999,55.700001,54.889999,55.459999,6410200,53.986938
"2015-10-13",54.779999,55.900002,54.360001,55.040001,6214700,53.578095
"2015-10-12",56.07,56.099998,54.459999,55.27,7484500,53.801986
"2015-10-08",55,56.549999,54.59,56.279999,9496900,54.785158
"2015-10-07",55.939999,56.380001,53.84,55.27,13745300,53.801986
"2015-10-06",53.18,55.529999,53.060001,55.139999,15414000,53.675438
"2015-10-05",51.939999,53.130001,51.509998,52.98,12806600,51.572809
"2015-10-02",47.580002,51.189999,47.560001,51.189999,12573500,49.830352
"2015-10-01",48.689999,49.400002,47.540001,48.16,10430300,46.880833
"2015-09-30",46.919998,48,46.900002,47.959999,8814400,46.686144
"2015-09-29",46.279999,46.689999,45.720001,46.57,7978000,45.333064
"2015-09-28",46.439999,47.049999,45.84,45.849998,8003400,44.632187
"2015-09-25",48.540001,48.540001,46.919998,47.189999,8631400,45.936595
"2015-09-24",47.509998,48.23,47.330002,47.759998,8185800,46.491455
"2015-09-23",48.720001,48.98,47.810001,47.860001,6323000,46.588802
"2015-09-22",47.73,49,47.610001,48.619999,10223400,47.328614
"2015-09-21",48.849998,49,48.139999,48.75,7728200,47.455162
"2015-09-18",49.150002,49.52,47.93,48.360001,12763300,47.075521
"2015-09-17",49.41,50.91,49.060001,50.130001,14823600,48.798509
"2015-09-16",47.709999,49.540001,47.639999,49.470001,11354000,48.156039
"2015-09-15",47.150002,47.790001,47.110001,47.279999,6678200,46.024205
"2015-09-14",47.119999,47.150002,46.34,46.77,8768800,45.527753
"2015-09-11",47.740002,47.759998,46.950001,47.360001,9270700,46.102082
"2015-09-10",48,48.75,47.330002,48.43,8874700,47.143662
"2015-09-09",49.049999,49.700001,47.59,47.849998,16203100,46.579065
"2015-09-08",48.27,48.68,47.150002,48.459999,13561500,47.172864
"2015-09-04",47.209999,47.599998,46.860001,47.200001,10520200,45.946332
"2015-09-03",48.5,49.869999,47.77,48.18,9703800,46.900302
"2015-09-02",48.299999,48.66,47,48.189999,11265800,46.910035
"2015-09-01",48.169998,48.169998,46.790001,47.75,17192400,46.481723
"2015-08-31",46.299999,49.32,45.700001,49.150002,17775100,47.844539
"2015-08-28",45.560001,48,45.560001,46.82,14902000,45.576424
"2015-08-27",44.619999,46.529999,44.450001,45.869999,19431600,44.651656
"2015-08-26",42.93,43.57,42.25,43.41,18991000,42.256996
"2015-08-25",45.02,45.02,42.139999,42.189999,15891800,41.069399
"2015-08-24",41.98,44.93,41.099998,42.93,21256700,41.789746
"2015-08-21",46.66,47.380001,45.380001,45.389999,13905700,44.184405
"2015-08-20",47.450001,48.099998,47,47,10554700,45.751643
"2015-08-19",49.279999,49.279999,47.049999,47.68,14528500,46.413582
"2015-08-18",49.619999,49.790001,49.130001,49.509998,7310200,48.194974
"2015-08-17",49.48,49.810001,49.259998,49.560001,5807400,48.243649
"2015-08-14",49.990002,50.290001,49.689999,49.77,7850100,48.44807
"2015-08-13",51,51.049999,49.860001,50.099998,10045500,48.769303
"2015-08-12",50.209999,51.880001,50.150002,51.540001,13986500,50.171058
"2015-08-11",49.279999,50.52,49.060001,50.400002,10713600,49.061338
"2015-08-10",48.889999,50.209999,48.549999,50.200001,10574000,48.866649
"2015-08-07",50.25,50.650002,48.610001,48.84,10286300,47.542771
"2015-08-06",48.889999,50.360001,48.330002,50.279999,11641100,48.944523
"2015-08-05",50.299999,50.849998,49.029999,49.119999,8047200,47.815333
"2015-08-04",49.59,50.34,49.59,49.869999,7690600,48.545413
"2015-08-03",49.799999,50.470001,49.330002,49.709999,11241100,48.389663
"2015-07-31",51.43,51.450001,50.25,50.34,12202300,49.00293
"2015-07-30",52.990002,53.290001,51.880001,52.07,10081600,50.68698
"2015-07-29",52.049999,53.439999,52,52.900002,11816700,51.494936
"2015-07-28",50.939999,52.959999,50.869999,52.240002,13384600,50.852466
"2015-07-27",51.34,52.02,50.540001,50.650002,14268100,49.304698
"2015-07-24",53.950001,53.950001,51.98,52.09,13241700,50.706449
"2015-07-23",55.099998,55.310001,53.299999,54.040001,12065300,52.604656
"2015-07-22",56.290001,56.389999,55.669998,55.830002,10373300,53.626767
"2015-07-21",56.759998,57.16,56.169998,56.490002,8424500,54.260721
"2015-07-20",57.18,57.200001,56.16,56.57,8086900,54.337562
"2015-07-17",57.599998,57.889999,56.650002,57.200001,7363800,54.942701
"2015-07-16",58.610001,58.779999,57.68,57.950001,5322900,55.663104
"2015-07-15",59.110001,59.549999,58.130001,58.419998,5229800,56.114553
"2015-07-14",58.75,59.740002,58.689999,59.529999,5481000,57.18075
"2015-07-13",59.110001,59.200001,58.639999,58.93,4905900,56.604429
"2015-07-10",59.310001,59.540001,58.669998,59.130001,5056900,56.796537
"2015-07-09",59.650002,59.759998,58.66,58.669998,5436600,56.354688
"2015-07-08",59.139999,59.720001,58.080002,58.360001,5629100,56.056923
"2015-07-07",58.900002,59.900002,58.240002,59.650002,7129800,57.296017
"2015-07-06",59.52,59.759998,58.720001,59.060001,7553700,56.7293
"2015-07-02",60.18,60.77,60.18,60.52,6777200,58.131683
"2015-07-01",61.509998,61.509998,59.689999,60.029999,7394100,57.661018
"2015-06-30",61.529999,61.610001,60.860001,61.41,5356200,58.98656
"2015-06-29",61.419998,61.740002,61,61.009998,5256900,58.602344
"2015-06-26",62.150002,62.279999,61.720001,62.18,6684200,59.726173
"2015-06-25",63.169998,63.169998,62.130001,62.220001,4706500,59.764596
"2015-06-24",63.130001,63.549999,62.830002,62.830002,3974800,60.350524
"2015-06-23",62.68,63.349998,62.509998,63.169998,3643700,60.677103
"2015-06-22",62.48,62.970001,62.189999,62.580002,4356600,60.11039
"2015-06-19",62.549999,63.279999,62.130001,62.349998,13125900,59.889463
"2015-06-18",63.150002,63.5,62.799999,62.93,5413300,60.446576
"2015-06-17",63.880001,64.129997,62.709999,63.09,4741000,60.600262
"2015-06-16",63.439999,63.549999,62.689999,63.43,5310200,60.926844
"2015-06-15",63.080002,63.639999,62.799999,63.27,4710200,60.773159
"2015-06-12",63.759998,63.849998,63.130001,63.509998,4996900,61.003685
"2015-06-11",63.970001,64.239998,63.849998,64.029999,3890700,61.503165
"2015-06-10",63.91,64.239998,63.490002,64.019997,4776300,61.493557
"2015-06-09",63.779999,64.330002,63.060001,63.060001,6316900,60.571447
"2015-06-08",62.919998,63.470001,62.779999,63.43,6630600,60.926844
"2015-06-05",62.759998,64.220001,62.709999,63.040001,5809900,60.552236
"2015-06-04",63.41,63.740002,62.93,63,5361700,60.513813
"2015-06-03",63.810001,64.290001,63.619999,63.799999,5380800,61.282242
"2015-06-02",63.700001,64.32,63.41,64.07,5076800,61.541587
"2015-06-01",64.459999,64.470001,63.240002,63.610001,4140400,61.099741
"2015-05-29",63.700001,64.080002,63.439999,63.68,5701600,61.166979
"2015-05-28",63.529999,63.950001,63.110001,63.860001,5192500,61.339875
"2015-05-27",63.939999,64.989998,63.700001,63.82,6754900,61.301453
"2015-05-26",64.57,64.82,63.5,63.84,6128800,61.320664
"2015-05-22",65.040001,65.660004,64.900002,65.110001,3804900,62.540546
"2015-05-21",65.129997,65.75,64.870003,65.580002,6049900,62.992
"2015-05-20",64.75,64.949997,64.120003,64.779999,4837600,62.223567
"2015-05-19",65.75,65.75,65.110001,65.120003,7946000,61.848961
"2015-05-18",65.75,66.220001,65.18,66.040001,5158600,62.722747
"2015-05-15",65.25,66.059998,65.059998,65.760002,4728800,62.456813
"2015-05-14",65.540001,66.110001,65.330002,65.419998,4345300,62.133888
"2015-05-13",65.800003,66.029999,65.150002,65.389999,5424500,62.105396
"2015-05-12",65.290001,65.650002,65.050003,65.400002,4719700,62.114895
"2015-05-11",67.120003,67.199997,65.110001,65.279999,7261800,62.00092
"2015-05-08",67.139999,67.370003,66.360001,67.169998,5961200,63.795983
"2015-05-07",67.529999,67.529999,66.099998,66.620003,6298900,63.273615
"2015-05-06",67.959999,68.169998,66.790001,67.230003,7089600,63.852974
"2015-05-05",67.440002,68.360001,66.980003,67.199997,9142900,63.824475
"2015-05-04",67.410004,67.620003,66.699997,67.019997,6638100,63.653517
"2015-05-01",67.739998,67.980003,66.970001,67.440002,5974400,64.052425
"2015-04-30",69.019997,69.029999,67.660004,67.919998,7365700,64.50831
"2015-04-29",67.419998,68.309998,67.220001,68.059998,6038400,64.641277
"2015-04-28",67.199997,67.760002,67.010002,67.739998,4265700,64.337351
"2015-04-27",67.779999,67.970001,67,67.059998,4427900,63.691508
"2015-04-24",67.849998,67.870003,67.029999,67.510002,6275700,64.118909
"2015-04-23",68.260002,68.879997,68.010002,68.260002,4627500,64.831235
"2015-04-21",68.610001,68.989998,67.650002,68.019997,5563400,64.603286
"2015-04-20",68.089996,69.25,68.050003,68.610001,7846100,65.163653
"2015-04-17",68.589996,68.589996,67.18,67.690002,9616700,64.289867
"2015-04-16",68.989998,69.720001,68.209999,69.010002,8395000,65.543562
"2015-04-15",68.910004,69.660004,68.5,69.400002,7773700,65.913971
"2015-04-13",66.900002,67.419998,66.330002,66.339996,5737100,63.007673
"2015-04-10",67.360001,67.400002,66.389999,66.529999,6015900,63.188132
"2015-04-09",65.019997,67.459999,64.860001,67,10984100,63.634524
"2015-04-08",66.07,66.230003,64.800003,64.809998,8571600,61.554528
"2015-04-07",65.260002,66.040001,65.07,65.790001,7177200,62.485305
"2015-04-06",63.419998,65.879997,63.400002,65.389999,10170000,62.105396
"2015-04-02",62.709999,63.41,62.57,63.18,5908200,60.006407
"2015-04-01",62.709999,63.490002,62.639999,63.02,8939300,59.854444
"2015-03-31",63.25,63.470001,62.240002,62.259998,9169700,59.132618
"2015-03-30",63.48,64.150002,63.400002,64,6027400,60.785217
"2015-03-27",62.959999,63.09,62.459999,62.93,5199100,59.768965
"2015-03-26",63.950001,64.139999,62.919998,63.240002,6889900,60.063394
"2015-03-25",63.220001,63.5,62.66,63.049999,7662300,59.882936
"2015-03-24",63.450001,63.619999,62.529999,62.549999,6377400,59.408051
"2015-03-23",64,64.18,63.209999,63.23,7428600,60.053895
"2015-03-20",63.150002,64.120003,63,63.84,10059900,60.633254
"2015-03-19",62.779999,63.310001,62.450001,62.759998,7907100,59.607502
"2015-03-18",61.540001,64.309998,61.509998,63.639999,9536300,60.4433
"2015-03-17",62.009998,62.490002,61.380001,62.009998,6488900,58.895175
"2015-03-16",61.209999,62.459999,60.830002,62.400002,6318000,59.265588
"2015-03-13",60.759998,61.799999,60.57,61.639999,8255800,58.543762
"2015-03-12",61.580002,61.91,61.32,61.360001,5520900,58.277828
"2015-03-11",60.950001,61.869999,60.810001,61.299999,6341200,58.22084
"2015-03-10",60.990002,61.720001,60.689999,60.869999,8922400,57.812439
"2015-03-09",62.77,63.34,61.970001,61.970001,6492800,58.857187
"2015-03-06",63,63.68,62.669998,62.790001,6732800,59.635998
"2015-03-05",64.010002,64.080002,63.330002,63.330002,5987600,60.148874
"2015-03-04",64.790001,64.790001,63.669998,64.25,5487100,61.02266
"2015-03-03",64.360001,65.269997,64.269997,64.779999,5424700,61.526036
"2015-03-02",65.199997,65.360001,63.830002,64.400002,8059200,61.165126
"2015-02-27",66,66.099998,65.129997,65.199997,6963500,61.924937
"2015-02-26",66.889999,66.889999,65.589996,65.849998,7837000,62.542289
"2015-02-25",67.470001,67.839996,66.959999,67.529999,6151800,64.137901
"2015-02-24",67.470001,67.480003,66.760002,67.089996,4867500,63.72
"2015-02-23",66.68,67.540001,66.510002,66.919998,6072800,63.558541
"2015-02-20",67.190002,67.419998,66.330002,67.379997,8781600,63.995434
"2015-02-19",66.059998,67.849998,65.419998,67.419998,9022600,64.033426
"2015-02-18",68.029999,69.059998,67.610001,67.730003,8932600,64.327859
"2015-02-17",69.150002,69.970001,68.519997,69.470001,7652700,65.980455
"2015-02-13",68.830002,70.110001,68.699997,69.879997,8419200,66.369857
"2015-02-12",68.239998,68.849998,67.620003,68.040001,8642800,64.622285
"2015-02-11",67.230003,68.470001,66.800003,67.879997,8365400,63.77699
"2015-02-10",67.860001,68.110001,66.5,67.989998,7876600,63.880342
"2015-02-09",67.970001,68.610001,67.639999,67.849998,8070600,63.748805
"2015-02-06",68.239998,68.379997,67.18,67.489998,7609800,63.410564
"2015-02-05",67.019997,67.589996,66.290001,67.57,8707900,63.48573
"2015-02-04",66.620003,66.660004,65.239998,65.870003,12243300,61.88849
"2015-02-03",66.93,67.959999,66.510002,67.739998,15631700,63.645453
"2015-02-02",64.470001,65.779999,63.41,65.769997,10075800,61.794528
"2015-01-30",62.23,63.810001,61.150002,62.98,10524300,59.173173
"2015-01-29",63.18,63.580002,60.639999,62.82,11360100,59.022844
"2015-01-28",65.260002,65.449997,62.5,62.580002,8679300,58.797353
"2015-01-27",65.290001,66.150002,65.059998,65.540001,5939900,61.578435
"2015-01-26",64.889999,66,63.889999,65.82,5861100,61.841509
"2015-01-23",65.349998,65.709999,64.639999,64.650002,6392900,60.742231
"2015-01-22",65.099998,65.580002,64,65.300003,8759500,61.352944
"2015-01-21",63.889999,64.779999,63.23,64.540001,7979700,60.63888
"2015-01-20",62.810001,63.279999,61.759998,63.189999,6890500,59.370478
"2015-01-15",63.610001,63.869999,61.380001,61.41,9994000,57.698072
"2015-01-14",61.82,62.779999,60.849998,62.619999,10005400,58.834932
"2015-01-13",63.189999,63.830002,61.509998,62.439999,10240900,58.665812
"2015-01-12",64.150002,64.269997,62.610001,63.07,8317100,59.257733
"2015-01-09",64.940002,65.339996,64.010002,64.919998,7984100,60.995908
"2015-01-08",64.849998,65.489998,63.900002,64.93,10348300,61.005306
"2015-01-07",64.010002,64.230003,62.849998,63.349998,12350500,59.520807
"2015-01-06",65.290001,66.599998,62.880001,62.93,18054700,59.126196
"2015-01-05",67.709999,67.980003,65.43,65.639999,10938900,61.672389
"2015-01-02",68.5,69.480003,68.230003,68.919998,5701800,64.754128
"2014-12-31",69.339996,69.75,68.699997,69.059998,5923600,64.885665
"2014-12-30",69.610001,70.199997,69.269997,69.93,4537900,65.703081
"2014-12-29",70.449997,70.68,69.550003,70.110001,5241500,65.872201
"2014-12-26",70.550003,70.790001,69.519997,69.879997,3335600,65.6561
"2014-12-24",70.540001,70.629997,68.940002,70.129997,3849000,65.890989
"2014-12-23",70.32,71.370003,69.800003,71.050003,8170900,66.755385
"2014-12-22",70.080002,70.449997,68.489998,69.519997,9510100,65.31786
"2014-12-19",69.629997,71,68.629997,70.980003,17823400,66.689616
"2014-12-18",69.220001,69.839996,66.660004,69.75,15948500,65.533961
"2014-12-17",64.139999,67.669998,64.010002,66.940002,15364100,62.893813
"2014-12-16",61.439999,64.980003,60.84,63.220001,12951500,59.398668
"2014-12-15",63.279999,63.5,61.5,61.689999,9823200,57.961146
"2014-12-12",62.689999,63.790001,62.310001,62.450001,8678400,58.67521
"2014-12-11",63.299999,65.449997,63.299999,63.610001,8175100,59.765093
"2014-12-10",63.91,64.150002,62.830002,63.540001,9843100,59.699325
"2014-12-09",64.349998,66.25,63.369999,64.959999,12127800,61.033491
"2014-12-08",66.980003,67.129997,64.879997,65.029999,10164200,61.09926
"2014-12-05",69.370003,69.370003,67.470001,67.849998,9822100,63.748805
"2014-12-04",70.160004,70.43,68.68,69.309998,10649700,65.120554
"2014-12-03",69.660004,71.220001,69.279999,70.800003,11904000,66.520496
"2014-12-02",67.330002,69.580002,67.239998,69.209999,11668600,65.0266
"2014-12-01",65.93,67.900002,65.400002,67.769997,14028700,63.673638
"2014-11-28",67.699997,68.139999,65.650002,66.07,11779100,62.076398
"2014-11-26",71.75,71.75,70.550003,70.830002,7391200,66.548682
"2014-11-25",73.900002,73.910004,71.57,71.730003,8905800,67.394283
"2014-11-24",73.559998,73.790001,72.660004,73.330002,6117700,68.897569
"2014-11-21",74.470001,74.68,73.18,73.639999,8938200,69.188829
"2014-11-20",72.129997,73.25,72.129997,73.209999,5723800,68.78482
"2014-11-19",72.360001,72.480003,71.32,72.129997,6372600,67.770099
"2014-11-18",71.529999,72.150002,71.07,71.669998,5305700,67.337904
"2014-11-17",71.029999,71.769997,70.610001,71.419998,5100300,67.103016
"2014-11-14",70.57,71.459999,70.489998,71.410004,5272700,67.093625
"2014-11-13",70.779999,71,69.540001,70.349998,7521000,66.097692
"2014-11-12",71.360001,71.879997,71.089996,71.199997,5750100,66.896312
"2014-11-11",71.519997,71.949997,71.07,71.75,5921800,67.41307
"2014-11-10",72.82,73.220001,71.459999,71.599998,7301800,67.272136
"2014-11-07",71.440002,72.309998,71.400002,72.160004,7367200,67.798291
"2014-11-06",69.720001,71.349998,69.489998,71.32,7761100,67.009062
"2014-11-05",69.949997,70.25,68.980003,69.879997,7883400,65.6561
"2014-11-04",69.199997,69.839996,68.209999,68.769997,10962400,64.613193
"2014-11-03",72.260002,72.57,70.470001,70.559998,9544400,66.294998
"2014-10-31",71.589996,72.239998,70.07,72.150002,9434100,67.788894
"2014-10-30",69.370003,71.910004,69.25,71.349998,7172900,67.037247
"2014-10-29",71.910004,72.150002,70.209999,70.75,7751900,66.473515
"2014-10-28",69.080002,70.279999,68.690002,70.220001,5758400,65.975552
"2014-10-27",69.019997,69.169998,68.260002,68.830002,7491000,64.669572
"2014-10-24",69.989998,70.260002,69.110001,70.07,5421600,65.834618
"2014-10-23",70.790001,70.919998,69.699997,70,7660700,65.768849
"2014-10-22",71,71.449997,69.379997,69.440002,9845000,65.242701
"2014-10-21",70.07,70.839996,69.650002,70.589996,9000900,66.323183
"2014-10-17",67.93,70.019997,67.5,68.080002,11005600,63.964905
"2014-10-16",64.959999,67.370003,64.889999,66.93,12799200,62.884416
"2014-10-15",63.790001,66.349998,63.560001,66.25,16072300,62.245518
"2014-10-14",68.269997,68.620003,65.910004,66.199997,13016100,62.198537
"2014-10-13",70.120003,70.620003,68,68.07,8606300,63.955508
"2014-10-10",71.400002,71.900002,69.910004,70.360001,10320600,66.10709
"2014-10-09",73.449997,73.57,71.400002,71.440002,10351000,67.121811
"2014-10-08",73.68,74.629997,72.660004,74.529999,11995700,69.339158
"2014-10-07",74.620003,75.339996,73.889999,73.910004,7293900,68.762344
